contrast,correlation,energy,homogeneity,label
513.5516117125985,0.48295893347316954,0.01722907742216444,0.08362519440837464,Nantu
767.3522391732283,0.22775325875737656,0.015816965691090056,0.06383780117817804,Nantu
928.9659202755907,0.16348854534911736,0.015322423229872572,0.0577943765084846,Nantu
447.4214443897639,0.5971398313150794,0.01741927871425915,0.08487720781859247,Nantu
491.9720718503939,0.5136691870575278,0.018013718583103255,0.08432565679195353,Nantu
928.9458046259845,0.16344084463437233,0.015321929280815619,0.057565618069159365,Nantu
653.7740526574805,0.5315408834047118,0.014917854277244307,0.0743374160608576,Nantu
413.3771530511812,0.7035439542184823,0.01673951904694385,0.09825166862411332,Nantu
653.8352608267716,0.5315180107648941,0.014920834582475917,0.07417419595025558,Nantu
786.1336737204724,0.28141774825639837,0.015133561676168939,0.06265539395053141,Nantu
482.62672244094495,0.5620535730202503,0.017043193056867946,0.08939840892613647,Nantu
786.2276697834645,0.28131832897734765,0.015118551072629422,0.06264590036491673,Nantu
766.6809793307087,0.5067085851508366,0.013722080074516106,0.07351138802065693,Nantu
381.55899360236225,0.7564698419457717,0.015956430896342355,0.10584749832825047,Nantu
766.5514271653543,0.506786558410829,0.013725733588180728,0.07377889137978949,Nantu
218.07744832677164,0.9168150997987492,0.017794752630960267,0.13993413788217973,Nantu
418.9563853346457,0.5004161150631092,0.020562093126049872,0.09457775431928024,Nantu
689.8524237204724,0.17840065925672183,0.018439852111028554,0.0670753331350412,Nantu
418.8975147637795,0.5005768105670492,0.02056664753900142,0.09472080295088639,Nantu
581.5068897637796,0.5985094702426803,0.014816869563087875,0.07432812743238036,Nantu
573.7523991141732,0.6061036906287374,0.014940603664160484,0.07899105340899859,Nantu
581.4637057086613,0.5985230025409113,0.014816678013936723,0.07439682004419619,Nantu
950.0092273622047,0.26234285830010046,0.013673111832689162,0.05632157661599716,Nantu
600.0647145669292,0.5346625987131619,0.014945162046319111,0.07058555846390807,Nantu
950.5711737204726,0.2621836172919813,0.013666260275585953,0.0562838697950682,Nantu
665.9617372047245,0.1864088267785796,0.018620431816652867,0.0747400195517863,Nantu
121.38982529527559,0.9540194111796395,0.02170120051963907,0.1950763572754743,Nantu
398.20540108267727,0.513400739100682,0.020601301647929386,0.09737180249309083,Nantu
665.8163139763781,0.186377911709436,0.01862053343021822,0.07486568431646899,Nantu
611.7098302165356,0.4355655625709893,0.015468366946826984,0.06856494434110792,Nantu
627.1349655511813,0.41928656991697333,0.015212932794000421,0.06570859454991344,Nantu
611.6834399606299,0.43560804062182573,0.015473748099311554,0.06841083746797752,Nantu
594.6986958661419,0.5749717818684229,0.014842387311370593,0.07548614578508561,Nantu
329.1224163385827,0.7656037572779529,0.016940302256726224,0.10249552930440078,Nantu
594.6350270669291,0.5749732258713761,0.014846211190684676,0.0755452588944591,Nantu
556.3190206692913,0.6203989264325019,0.0147083754758118,0.08002903864153967,Nantu
319.28451033464574,0.7845230451826215,0.016671789164453315,0.10789701497454916,Nantu
218.09375,0.9168081605656355,0.01779422097931764,0.1396874119524943,Nantu
556.3669414370079,0.6203657682736341,0.014705866770985397,0.07989697664613149,Nantu
584.374753937008,0.4947381516605405,0.0156986935515693,0.07567419080255713,Nantu
576.6321358267718,0.5051932880450319,0.01563613667846187,0.07523981752462111,Nantu
584.2499384842521,0.4948399381067732,0.015714233655577715,0.07556096806825022,Nantu
599.3069635826773,0.4152679460564612,0.017824977488663594,0.08157237131477148,Nantu
370.15335875984266,0.6400408336809061,0.02015206519553411,0.10870182350026714,Nantu
599.2612573818898,0.41526693944911397,0.017822907473806684,0.0816422432303588,Nantu
425.53075787401576,0.6927660486880712,0.015643879257138126,0.08238872999846915,Nantu
267.4095103346457,0.8084001747600831,0.017357145502701114,0.1055876742809379,Nantu
425.443528543307,0.6928072837574618,0.01564780956868188,0.08231255933267066,Nantu
